day,steady_supply,demand_variation,transport_noise,total_supply,transport_method,daily_cost
53,600.0000000000006,300.0000000000003,11.930628140276285,911.9306281402772,elevator,100000
54,600.0000000000006,300.0000000000003,-2.9837239532233846,897.0162760467775,elevator,100000
55,600.0000000000006,300.0000000000003,1.7324231061897462,901.7324231061907,rocket,500000
56,600.0000000000006,300.0000000000003,-1.5448587707280839,898.4551412292728,rocket,500000
57,600.0000000000006,300.0000000000003,-0.9541850202894693,899.0458149797114,rocket,500000
58,600.0000000000006,300.0000000000003,2.3428591793591647,902.3428591793601,elevator,100000
59,600.0000000000006,300.0000000000003,-6.151012217506227,893.8489877824946,elevator,100000
60,600.0000000000006,300.0000000000003,-7.2994989139374615,892.7005010860635,elevator,100000
61,600.0000000000006,300.0000000000003,9.921758161443304,909.9217581614442,elevator,100000
62,600.0000000000006,300.0000000000003,15.763174188016158,915.763174188017,elevator,100000
63,600.0000000000006,300.0000000000003,1.2284823836517351,901.2284823836526,rocket,500000
64,600.0000000000006,300.0000000000003,6.787756965610708,906.7877569656116,rocket,500000
65,600.0000000000006,300.0000000000003,3.0874971615975406,903.0874971615984,elevator,100000
66,600.0000000000006,300.0000000000003,7.297604820394379,907.2976048203952,elevator,100000
67,600.0000000000006,300.0000000000003,6.253333169305638,906.2533331693065,elevator,100000
68,600.0000000000006,300.0000000000003,-10.228065644385895,889.771934355615,rocket,500000
69,600.0000000000006,300.0000000000003,1.6035241851657356,901.6035241851666,elevator,100000
70,600.0000000000006,300.0000000000003,7.612451676199892,907.6124516762007,elevator,100000
71,600.0000000000006,300.0000000000003,2.180374587085185,902.1803745870861,elevator,100000
72,600.0000000000006,300.0000000000003,-1.1687649355032674,898.8312350644976,rocket,500000
73,600.0000000000006,300.0000000000003,1.6741065361436656,901.6741065361446,elevator,100000
74,600.0000000000006,300.0000000000003,8.039208197345195,908.039208197346,elevator,100000
75,600.0000000000006,300.0000000000003,-10.4548864484293,889.5451135515716,rocket,500000
76,600.0000000000006,300.0000000000003,5.461633972533025,905.461633972534,elevator,100000
77,600.0000000000006,300.0000000000003,-0.47409523798442904,899.5259047620165,elevator,100000
78,600.0000000000006,300.0000000000003,8.382837681123572,908.3828376811244,elevator,100000
79,600.0000000000006,300.0000000000003,-2.614434976248478,897.3855650237524,rocket,500000
80,600.0000000000006,300.0000000000003,-8.549019928245205,891.4509800717557,elevator,100000
81,600.0000000000006,300.0000000000003,-0.4708679572584455,899.5291320427425,elevator,100000
82,600.0000000000006,300.0000000000003,-6.820108803901681,893.1798911960992,elevator,100000
83,600.0000000000006,300.0000000000003,0.7039278489332983,900.7039278489342,rocket,500000
84,600.0000000000006,300.0000000000003,-5.863291233958168,894.1367087660427,rocket,500000
85,600.0000000000006,300.0000000000003,-4.163927800728419,895.8360721992725,elevator,100000
86,600.0000000000006,300.0000000000003,4.953595940011837,904.9535959400127,elevator,100000
87,600.0000000000006,300.0000000000003,-5.741634020542855,894.2583659794581,elevator,100000
88,600.0000000000006,300.0000000000003,-7.828207660781573,892.1717923392193,elevator,100000
89,600.0000000000006,300.0000000000003,-0.40930463266156536,899.5906953673393,elevator,100000
90,600.0000000000006,300.0000000000003,-3.899051697287044,896.1009483027138,elevator,100000
91,600.0000000000006,300.0000000000003,-0.7356556948263824,899.2643443051745,rocket,500000
92,600.0000000000006,300.0000000000003,-1.1136355183636173,898.8863644816373,elevator,100000
93,600.0000000000006,300.0000000000003,-0.773530335549794,899.2264696644511,elevator,100000
94,600.0000000000006,300.0000000000003,-5.260785616379852,894.7392143836211,elevator,100000
95,600.0000000000006,300.0000000000003,-0.37607774431988056,899.623922255681,elevator,100000
96,600.0000000000006,300.0000000000003,1.2641280796893106,901.2641280796902,elevator,100000
97,600.0000000000006,300.0000000000003,-2.848026345834711,897.1519736541662,elevator,100000
98,600.0000000000006,300.0000000000003,-2.780634424099966,897.219365575901,elevator,100000
99,600.0000000000006,300.0000000000003,1.5117288272937968,901.5117288272947,elevator,100000
100,600.0000000000006,300.0000000000003,6.1349306970302635,906.1349306970312,rocket,500000
101,600.0000000000006,300.0000000000003,1.163106713525048,901.163106713526,rocket,500000
102,600.0000000000006,300.0000000000003,1.8338262491644228,901.8338262491653,elevator,100000
103,600.0000000000006,300.0000000000003,-2.9859748820456327,897.0140251179553,elevator,100000
104,600.0000000000006,300.0000000000003,3.4705464963252473,903.4705464963262,rocket,500000
105,600.0000000000006,300.0000000000003,5.5376484126685,905.5376484126695,rocket,500000
106,600.0000000000006,300.0000000000003,-6.461028139902587,893.5389718600983,rocket,500000
107,600.0000000000006,300.0000000000003,2.2537726584126196,902.2537726584135,elevator,100000
108,600.0000000000006,300.0000000000003,13.776053436877318,913.7760534368782,elevator,100000
109,600.0000000000006,300.0000000000003,1.6066058609104181,901.6066058609114,elevator,100000
110,600.0000000000006,300.0000000000003,1.3799065502055166,901.3799065502064,rocket,500000
111,600.0000000000006,300.0000000000003,-1.647177818243125,898.3528221817578,rocket,500000
112,600.0000000000006,300.0000000000003,16.65336199829507,916.653361998296,elevator,100000
113,600.0000000000006,300.0000000000003,-3.609821017873291,896.3901789821276,rocket,500000
114,600.0000000000006,300.0000000000003,-5.595236812397462,894.4047631876034,rocket,500000
115,600.0000000000006,300.0000000000003,-8.369052435341127,891.6309475646598,elevator,100000
116,600.0000000000006,300.0000000000003,-0.08529094910903896,899.9147090508918,elevator,100000
117,600.0000000000006,300.0000000000003,-6.552446532456843,893.447553467544,elevator,100000
118,600.0000000000006,300.0000000000003,0.6829295744336549,900.6829295744345,elevator,100000
119,600.0000000000006,300.0000000000003,-0.5343300755034381,899.4656699244974,elevator,100000
120,600.0000000000006,300.0000000000003,5.955256452783996,905.9552564527849,elevator,100000
121,600.0000000000006,300.0000000000003,0.6472581433340442,900.647258143335,elevator,100000
122,600.0000000000006,300.0000000000003,-4.416304397207741,895.5836956027931,elevator,100000
123,600.0000000000006,300.0000000000003,-13.637193592197704,886.3628064078032,rocket,500000
124,600.0000000000006,300.0000000000003,11.361451753079717,911.3614517530806,elevator,100000
125,600.0000000000006,300.0000000000003,-2.8784850884667335,897.1215149115342,rocket,500000
126,600.0000000000006,300.0000000000003,-4.328215521695784,895.6717844783051,rocket,500000
127,600.0000000000006,300.0000000000003,-7.132462628855179,892.8675373711458,rocket,500000
128,600.0000000000006,300.0000000000003,-17.9413334798288,882.0586665201721,rocket,500000
129,600.0000000000006,300.0000000000003,7.6372296842883225,907.6372296842892,elevator,100000
130,600.0000000000006,300.0000000000003,-6.346666312521013,893.6533336874799,elevator,100000
131,600.0000000000006,300.0000000000003,-0.0857887505171164,899.9142112494837,elevator,100000
132,600.0000000000006,300.0000000000003,-12.50385420112812,887.4961457988728,elevator,100000
133,600.0000000000006,300.0000000000003,7.150497806631082,907.150497806632,elevator,100000
134,600.0000000000006,300.0000000000003,-2.60514719499876,897.3948528050022,rocket,500000
135,600.0000000000006,300.0000000000003,9.718333592185738,909.7183335921867,rocket,500000
136,600.0000000000006,300.0000000000003,5.015711140562646,905.0157111405636,elevator,100000
137,600.0000000000006,300.0000000000003,4.217152136467544,904.2171521364685,elevator,100000
138,600.0000000000006,300.0000000000003,-4.191118077864844,895.808881922136,elevator,100000
139,600.0000000000006,300.0000000000003,3.7847649066320144,903.784764906633,rocket,500000
140,600.0000000000006,300.0000000000003,6.393701311016253,906.3937013110171,elevator,100000
141,600.0000000000006,300.0000000000003,3.175606145482982,903.1756061454839,rocket,500000
142,600.0000000000006,300.0000000000003,0.5244587358292715,900.5244587358302,elevator,100000
143,600.0000000000006,300.0000000000003,2.580056089729333,902.5800560897302,elevator,100000
144,600.0000000000006,300.0000000000003,-0.7575190367825525,899.2424809632183,elevator,100000
145,600.0000000000006,300.0000000000003,-11.671877727488239,888.3281222725127,rocket,500000
146,600.0000000000006,300.0000000000003,-1.7461751689516205,898.2538248310493,elevator,100000
147,600.0000000000006,300.0000000000003,2.254826953503047,902.254826953504,rocket,500000
148,600.0000000000006,300.0000000000003,-7.180716689964939,892.819283310036,elevator,100000
149,600.0000000000006,300.0000000000003,-4.092195838773739,895.9078041612272,elevator,100000
150,600.0000000000006,300.0000000000003,-5.3771378137045,894.6228621862964,elevator,100000
151,600.0000000000006,300.0000000000003,-8.875247226570403,891.1247527734305,elevator,100000
152,600.0000000000006,300.0000000000003,-8.555165660071037,891.4448343399299,rocket,500000
153,600.0000000000006,300.0000000000003,4.327206360606332,904.3272063606072,rocket,500000
154,600.0000000000006,300.0000000000003,8.611950641371745,908.6119506413727,elevator,100000
155,600.0000000000006,300.0000000000003,-8.041087063776846,891.958912936224,rocket,500000
156,600.0000000000006,300.0000000000003,8.374351039896236,908.3743510398972,elevator,100000
157,600.0000000000006,300.0000000000003,-8.473326204061353,891.5266737959396,elevator,100000
158,600.0000000000006,300.0000000000003,0.8542135812885525,900.8542135812895,elevator,100000
159,600.0000000000006,300.0000000000003,10.205542076123805,910.2055420761247,elevator,100000
160,600.0000000000006,300.0000000000003,10.972698129105646,910.9726981291066,elevator,100000
161,600.0000000000006,300.0000000000003,-7.934432357255762,892.0655676427451,rocket,500000
162,600.0000000000006,300.0000000000003,10.924614842082,910.9246148420829,elevator,100000
163,600.0000000000006,300.0000000000003,9.896406108741294,909.8964061087422,elevator,100000
164,600.0000000000006,300.0000000000003,2.2769562920333275,902.2769562920342,rocket,500000
165,600.0000000000006,300.0000000000003,3.729255549923406,903.7292555499243,elevator,100000
166,600.0000000000006,300.0000000000003,-0.11117523066676396,899.8888247693342,elevator,100000
167,600.0000000000006,300.0000000000003,-1.6000952797368446,898.3999047202641,rocket,500000
168,600.0000000000006,300.0000000000003,2.0300137002015464,902.0300137002024,rocket,500000
169,600.0000000000006,300.0000000000003,-1.5352354020192156,898.4647645979817,elevator,100000
170,600.0000000000006,300.0000000000003,0.5003476704067407,900.5003476704077,elevator,100000
171,600.0000000000006,300.0000000000003,-0.6859092842163282,899.3140907157846,elevator,100000
172,600.0000000000006,300.0000000000003,-0.8356134906612489,899.1643865093397,elevator,100000
173,600.0000000000006,300.0000000000003,-0.6792371091780142,899.320762890823,rocket,500000
174,600.0000000000006,300.0000000000003,8.748577108503005,908.7485771085039,rocket,500000
175,600.0000000000006,300.0000000000003,4.602091920774878,904.6020919207758,elevator,100000
176,600.0000000000006,300.0000000000003,5.960352769363671,905.9603527693646,elevator,100000
177,600.0000000000006,300.0000000000003,-0.6061817779343358,899.3938182220666,elevator,100000
178,600.0000000000006,300.0000000000003,3.520572696309455,903.5205726963104,elevator,100000
179,600.0000000000006,300.0000000000003,-5.220922822015855,894.7790771779851,elevator,100000
180,600.0000000000006,300.0000000000003,5.337766765031259,905.3377667650321,elevator,100000
181,600.0000000000006,300.0000000000003,2.889139233989327,902.8891392339902,rocket,500000
182,600.0000000000006,300.0000000000003,-7.530927797040052,892.4690722029609,elevator,100000
183,600.0000000000006,300.0000000000003,-2.927304349620509,897.0726956503804,elevator,100000
184,600.0000000000006,300.0000000000003,-3.204439803716259,896.7955601962847,rocket,500000
185,600.0000000000006,300.0000000000003,-1.2447917695750534,898.7552082304259,elevator,100000
186,600.0000000000006,300.0000000000003,-10.919205523405276,889.0807944765957,elevator,100000
187,600.0000000000006,300.0000000000003,2.0987930942048907,902.0987930942058,rocket,500000
188,600.0000000000006,300.0000000000003,1.6817463596607736,901.6817463596617,rocket,500000
189,600.0000000000006,300.0000000000003,2.4226988637467355,902.4226988637477,elevator,100000
190,600.0000000000006,300.0000000000003,2.9644373239110196,902.964437323912,rocket,500000
191,600.0000000000006,300.0000000000003,-0.6775699637296753,899.3224300362713,rocket,500000
192,600.0000000000006,300.0000000000003,4.091181894479613,904.0911818944805,elevator,100000
193,600.0000000000006,300.0000000000003,-12.702940142566508,887.2970598574344,rocket,500000
194,600.0000000000006,300.0000000000003,-7.206896084647712,892.7931039153532,rocket,500000
195,600.0000000000006,300.0000000000003,16.953390943366653,916.9533909433676,rocket,500000
196,600.0000000000006,300.0000000000003,1.2601034073450623,901.2601034073459,elevator,100000
197,600.0000000000006,300.0000000000003,14.78711377800479,914.7871137780057,rocket,500000
198,600.0000000000006,300.0000000000003,6.185446216404977,906.1854462164059,elevator,100000
199,600.0000000000006,300.0000000000003,10.41281448645429,910.4128144864552,elevator,100000
200,600.0000000000006,300.0000000000003,0.15384881956151322,900.1538488195624,elevator,100000
201,600.0000000000006,300.0000000000003,1.7618378959377918,901.7618378959387,elevator,100000
202,600.0000000000006,300.0000000000003,1.7041685604234393,901.7041685604244,rocket,500000
203,600.0000000000006,300.0000000000003,4.652972510848461,904.6529725108494,elevator,100000
204,600.0000000000006,300.0000000000003,2.011629248330868,902.0116292483318,elevator,100000
205,600.0000000000006,300.0000000000003,0.6974596530516398,900.6974596530525,elevator,100000
206,600.0000000000006,300.0000000000003,4.4040235402707015,904.4040235402716,elevator,100000
207,600.0000000000006,300.0000000000003,8.071519125239218,908.0715191252401,elevator,100000
208,600.0000000000006,300.0000000000003,6.960537516627993,906.9605375166288,rocket,500000
209,600.0000000000006,300.0000000000003,-3.694593082926291,896.3054069170746,elevator,100000
210,600.0000000000006,300.0000000000003,-7.1311051713394,892.8688948286615,elevator,100000
211,600.0000000000006,300.0000000000003,4.507757903339517,904.5077579033405,rocket,500000
212,600.0000000000006,300.0000000000003,7.653393133156108,907.653393133157,elevator,100000
213,600.0000000000006,300.0000000000003,-3.2098666020205027,896.7901333979804,elevator,100000
214,600.0000000000006,300.0000000000003,-4.701982289227344,895.2980177107736,elevator,100000
215,600.0000000000006,300.0000000000003,-8.233087581870473,891.7669124181305,elevator,100000
216,600.0000000000006,300.0000000000003,-5.554706079308835,894.445293920692,rocket,500000
217,600.0000000000006,300.0000000000003,4.179086547534483,904.1790865475353,elevator,100000
218,600.0000000000006,300.0000000000003,-2.519607954185211,897.4803920458157,rocket,500000
219,600.0000000000006,300.0000000000003,-0.0347277357088723,899.965272264292,elevator,100000
220,600.0000000000006,300.0000000000003,0.4607840458404304,900.4607840458414,elevator,100000
221,600.0000000000006,300.0000000000003,3.8537796732307013,903.8537796732317,rocket,500000
222,600.0000000000006,300.0000000000003,0.49667328226394614,900.4966732822649,elevator,100000
223,600.0000000000006,300.0000000000003,10.916393975601334,910.9163939756022,elevator,100000
224,600.0000000000006,300.0000000000003,0.9481876467182206,900.9481876467191,elevator,100000
225,600.0000000000006,300.0000000000003,-3.174273837422431,896.8257261625785,elevator,100000
226,600.0000000000006,300.0000000000003,0.018466192219870288,900.0184661922208,elevator,100000
227,600.0000000000006,300.0000000000003,-2.3255805938602916,897.6744194061406,elevator,100000
228,600.0000000000006,300.0000000000003,2.040826041698465,902.0408260416993,rocket,500000
229,600.0000000000006,300.0000000000003,2.957294096553459,902.9572940965544,elevator,100000
230,600.0000000000006,300.0000000000003,5.323772947840722,905.3237729478416,elevator,100000
231,600.0000000000006,300.0000000000003,-4.45231476001537,895.5476852399855,elevator,100000
232,600.0000000000006,300.0000000000003,8.33926440844684,908.3392644084478,elevator,100000
233,600.0000000000006,300.0000000000003,-5.221056468518815,894.7789435314821,elevator,100000
234,600.0000000000006,300.0000000000003,-1.5137632361763094,898.4862367638246,elevator,100000
235,600.0000000000006,300.0000000000003,-1.9002553312094694,898.0997446687915,elevator,100000
236,600.0000000000006,300.0000000000003,-3.8785541210589582,896.1214458789419,elevator,100000
237,600.0000000000006,300.0000000000003,3.179720522636341,903.1797205226372,elevator,100000
238,600.0000000000006,300.0000000000003,-1.1045096602688624,898.8954903397321,rocket,500000
239,600.0000000000006,300.0000000000003,-5.2388403885848,894.7611596114161,rocket,500000
240,600.0000000000006,300.0000000000003,-1.2807531960789194,898.719246803922,elevator,100000
241,600.0000000000006,300.0000000000003,-5.011784469042652,894.9882155309583,elevator,100000
242,600.0000000000006,300.0000000000003,3.775618394632513,903.7756183946334,elevator,100000
243,600.0000000000006,300.0000000000003,5.080053068816758,905.0800530688176,elevator,100000
244,600.0000000000006,300.0000000000003,0.052249480532881254,900.0522494805338,rocket,500000
245,600.0000000000006,300.0000000000003,0.7640177859861691,900.7640177859871,elevator,100000
246,600.0000000000006,300.0000000000003,0.7267689604228555,900.7267689604238,elevator,100000
247,600.0000000000006,300.0000000000003,1.7145011633737148,901.7145011633746,rocket,500000
248,600.0000000000006,300.0000000000003,-0.5012071198188115,899.4987928801821,elevator,100000
249,600.0000000000006,300.0000000000003,-0.9765182099825415,899.0234817900184,elevator,100000
250,600.0000000000006,300.0000000000003,3.856372130249991,903.8563721302509,elevator,100000
251,600.0000000000006,300.0000000000003,-5.158237368973622,894.8417626310273,rocket,500000
252,600.0000000000006,300.0000000000003,-0.5053134510567602,899.4946865489442,rocket,500000
253,600.0000000000006,300.0000000000003,-5.9192875313400934,894.0807124686609,elevator,100000
254,600.0000000000006,300.0000000000003,-0.816230102210888,899.1837698977901,rocket,500000
255,600.0000000000006,300.0000000000003,-4.2723189809664195,895.7276810190344,elevator,100000
256,600.0000000000006,300.0000000000003,-4.565842891206754,895.4341571087941,elevator,100000
257,600.0000000000006,300.0000000000003,-5.277726642050925,894.72227335795,rocket,500000
258,600.0000000000006,300.0000000000003,-4.609236640187511,895.3907633598134,rocket,500000
259,600.0000000000006,300.0000000000003,2.5695962961394065,902.5695962961403,elevator,100000
260,600.0000000000006,300.0000000000003,-3.6259992170434225,896.3740007829575,rocket,500000
261,600.0000000000006,300.0000000000003,2.6818402359072153,902.6818402359081,rocket,500000
262,600.0000000000006,300.0000000000003,-5.446004992535303,894.5539950074656,elevator,100000
263,600.0000000000006,300.0000000000003,-0.5446626990293909,899.4553373009716,elevator,100000
264,600.0000000000006,300.0000000000003,8.148538844427076,908.148538844428,rocket,500000
265,600.0000000000006,300.0000000000003,-6.223270644440991,893.77672935556,elevator,100000
266,600.0000000000006,300.0000000000003,-2.1325041743550925,897.8674958256458,elevator,100000
267,600.0000000000006,300.0000000000003,5.590348853702832,905.5903488537037,rocket,500000
268,600.0000000000006,300.0000000000003,3.5311701793928973,903.5311701793938,elevator,100000
269,600.0000000000006,300.0000000000003,-4.372575165033328,895.6274248349675,rocket,500000
270,600.0000000000006,300.0000000000003,-7.179703574391934,892.820296425609,elevator,100000
271,600.0000000000006,300.0000000000003,6.538615648551494,906.5386156485524,rocket,500000
272,600.0000000000006,300.0000000000003,0.8923177190467337,900.8923177190477,elevator,100000
273,600.0000000000006,300.0000000000003,-1.8863449425325245,898.1136550574683,elevator,100000
274,600.0000000000006,300.0000000000003,-13.93608094956111,886.0639190504398,elevator,100000
275,600.0000000000006,300.0000000000003,5.329772546668623,905.3297725466696,elevator,100000
276,600.0000000000006,300.0000000000003,1.2553982692759664,901.2553982692768,elevator,100000
277,600.0000000000006,300.0000000000003,5.133264694479951,905.1332646944809,rocket,500000
278,600.0000000000006,300.0000000000003,2.8234581121949174,902.8234581121958,rocket,500000
279,600.0000000000006,300.0000000000003,-3.507376836689779,896.4926231633111,elevator,100000
280,600.0000000000006,300.0000000000003,-2.860065425145806,897.1399345748551,elevator,100000
281,600.0000000000006,300.0000000000003,4.067667685877748,904.0676676858786,rocket,500000
282,600.0000000000006,300.0000000000003,-9.283926564137836,890.7160734358631,elevator,100000
283,600.0000000000006,300.0000000000003,-11.44305902299797,888.5569409770029,elevator,100000
284,600.0000000000006,300.0000000000003,3.5838082746204383,903.5838082746213,elevator,100000
285,600.0000000000006,300.0000000000003,-4.716179528071379,895.2838204719295,elevator,100000
286,600.0000000000006,300.0000000000003,-4.209005991587337,895.7909940084136,elevator,100000
287,600.0000000000006,300.0000000000003,-6.774539028996077,893.2254609710048,rocket,500000
288,600.0000000000006,300.0000000000003,-5.345665787885357,894.6543342121156,elevator,100000
289,600.0000000000006,300.0000000000003,2.7853746619258763,902.7853746619268,rocket,500000
290,600.0000000000006,300.0000000000003,8.044045959789266,908.0440459597902,rocket,500000
291,600.0000000000006,300.0000000000003,-6.213935664303093,893.7860643356978,rocket,500000
292,600.0000000000006,300.0000000000003,-3.9148387656378203,896.0851612343631,rocket,500000
293,600.0000000000006,300.0000000000003,0.7185666215058394,900.7185666215067,elevator,100000
294,600.0000000000006,300.0000000000003,4.5707406426331785,904.5707406426341,rocket,500000
295,600.0000000000006,300.0000000000003,-0.8114873945079121,899.188512605493,elevator,100000
296,600.0000000000006,300.0000000000003,-1.5110871468613996,898.4889128531395,elevator,100000
297,600.0000000000006,300.0000000000003,1.3476872928539525,901.3476872928549,elevator,100000
298,600.0000000000006,300.0000000000003,-15.365746640646169,884.6342533593547,rocket,500000
299,600.0000000000006,300.0000000000003,2.7124004885679978,902.712400488569,rocket,500000
300,600.0000000000006,300.0000000000003,-0.14923176863111692,899.8507682313698,elevator,100000
301,600.0000000000006,300.0000000000003,-8.393364612550648,891.6066353874503,elevator,100000
302,600.0000000000006,300.0000000000003,9.53597430015896,909.5359743001599,rocket,500000
303,600.0000000000006,300.0000000000003,3.3109208688604874,903.3109208688614,rocket,500000
304,600.0000000000006,300.0000000000003,-5.6511260422619936,894.3488739577389,elevator,100000
305,600.0000000000006,300.0000000000003,5.496576760953166,905.4965767609541,elevator,100000
306,600.0000000000006,300.0000000000003,-1.8872873906066414,898.1127126093943,rocket,500000
307,600.0000000000006,300.0000000000003,6.594967032565907,906.5949670325668,rocket,500000
308,600.0000000000006,300.0000000000003,-2.5646729949238587,897.435327005077,elevator,100000
309,600.0000000000006,300.0000000000003,0.9068430245420266,900.9068430245429,elevator,100000
310,600.0000000000006,300.0000000000003,-4.8065759537994355,895.1934240462015,elevator,100000
311,600.0000000000006,300.0000000000003,8.543074862201138,908.543074862202,elevator,100000
312,600.0000000000006,300.0000000000003,-6.811046345393179,893.1889536546078,elevator,100000
313,600.0000000000006,300.0000000000003,-3.250960938473367,896.7490390615276,elevator,100000
314,600.0000000000006,300.0000000000003,1.3818070950254584,901.3818070950264,elevator,100000
315,600.0000000000006,300.0000000000003,-1.1033534333878032,898.8966465666131,rocket,500000
316,600.0000000000006,300.0000000000003,-5.826757104365486,894.1732428956354,rocket,500000
317,600.0000000000006,300.0000000000003,-5.622393290237408,894.3776067097635,elevator,100000
318,600.0000000000006,300.0000000000003,-9.790005421697545,890.2099945783034,elevator,100000
319,600.0000000000006,300.0000000000003,-1.681892107918132,898.3181078920828,elevator,100000
320,600.0000000000006,300.0000000000003,3.1572354680899055,903.1572354680908,rocket,500000
321,600.0000000000006,300.0000000000003,7.930022137465498,907.9300221374664,rocket,500000
322,600.0000000000006,300.0000000000003,-4.315830963810366,895.6841690361905,elevator,100000
323,600.0000000000006,300.0000000000003,1.7374719748790701,901.73747197488,rocket,500000
324,600.0000000000006,300.0000000000003,0.4652157830480837,900.465215783049,rocket,500000
325,600.0000000000006,300.0000000000003,-0.08923522843213677,899.9107647715688,rocket,500000
326,600.0000000000006,300.0000000000003,11.068505561836524,911.0685055618375,elevator,100000
327,600.0000000000006,300.0000000000003,-0.8647117965221317,899.1352882034788,elevator,100000
328,600.0000000000006,300.0000000000003,-5.578198362640249,894.4218016373607,rocket,500000
329,600.0000000000006,300.0000000000003,-3.7460996974379137,896.253900302563,elevator,100000
330,600.0000000000006,300.0000000000003,-2.6514021543061954,897.3485978456947,elevator,100000
331,600.0000000000006,300.0000000000003,3.498687027181494,903.4986870271824,elevator,100000
332,600.0000000000006,300.0000000000003,1.6029094414912195,901.6029094414921,elevator,100000
